date,tmax,tmin,tav,数据检测1,数据检测2,相对湿度,风速,降水量
2017/2/13,0.5,-12.3,-6.5125,0,0,57.75,1.5,0
2017/2/14,3.1,-11.4,-4.525,0,0,58.125,1.25,0
2017/2/15,6.7,-5.7,2.4,0,0,55.5,3.125,0
2017/2/16,6.2,-5.5,-0.575,0,0,56.5,3.625,1.8
2017/2/17,-2.9,-9.4,-6.8875,0,0,35.375,2.875,0
2017/2/18,-2.7,-12.1,-7.15,0,0,47.375,1.5,0
2017/2/19,1.8,-9.3,-2.4125,0,0,62.25,3.125,3.1
2017/2/20,-4.6,-13.3,-9.4375,0,0,52.25,2.625,0
2017/2/21,0.4,-14.9,-6.6875,0,0,60.75,1.5,0
2017/2/22,-0.5,-6,-2.7125,0,0,77.375,3,14.2
2017/2/23,-2.4,-12,-6.5125,0,0,49.125,2.625,0
2017/2/24,2.7,-17.7,-6.125,0,0,66.125,1.375,0
2017/2/25,3.5,-8.6,-2.5875,0,0,62,1.25,0
2017/2/26,4.8,-9,-2.225,0,0,69,1,0
2017/2/27,9.7,-6.9,1.7,0,0,62.125,2.25,0
2017/2/28,9,-1.1,3.5875,0,0,71.125,1.5,0
2017/3/1,-0.9,-7.8,-3.15,0,0,38.25,2.75,0
2017/3/2,4.4,-10.6,-2.3125,0,0,54.75,1.75,0
2017/3/3,6,-5.6,0.6875,0,0,49,1.625,0
2017/3/4,9,-4,2,0,0,51.5,2.75,0
2017/3/5,-0.3,-7.4,-4.0625,0,0,52.125,2.875,0
2017/3/6,-0.9,-8.4,-4.25,0,0,35,3.375,0
2017/3/7,0.9,-8.9,-4.0625,0,0,41.125,2.5,0
2017/3/8,4.9,-9.5,-1.65,0,0,50.875,2.125,0
2017/3/9,6.6,-4.3,0.3875,0,0,43,2.25,0
2017/3/10,10.3,-4.6,2.25,0,0,47.25,1,0
2017/3/11,14.1,-2,6.6125,0,0,46.375,2.625,0
2017/3/12,6.4,-2.2,2.525,0,0,41.375,2.125,0
2017/3/13,7.2,-2.5,2.0875,0,0,35.125,1.75,0
2017/3/14,8.1,-6.9,0.9875,0,0,47.375,1,0
2017/3/15,10.4,-5.9,1.675,0,0,51.125,1.25,0
2017/3/16,14.1,-5,4.275,0,0,47,1.125,0
2017/3/17,14.7,-1.6,7.1375,0,0,49.25,2.5,0
2017/3/18,13.6,1.8,7.3125,0,0,53.875,1,0
2017/3/19,14.7,-3.2,5.4,0,0,57.375,1.375,0
2017/3/20,6.4,-3,3.0625,0,0,40.875,2.5,0.3
2017/3/21,9.5,-6.2,2.5375,0,0,48.875,1.625,0
2017/3/22,10.9,-2.6,4.8125,0,0,40.125,2.25,0
2017/3/23,10.9,-5.3,2.975,0,0,43.625,1.375,0
2017/3/24,10.5,-4.8,3.5,0,0,44.5,1.25,0
2017/3/25,11.9,-4,4.75,0,0,45.375,1.5,0
2017/3/26,10.8,-1.3,4.2875,0,0,62.375,1.375,0
2017/3/27,11.9,-0.9,4.55,0,0,59.375,1.375,0
2017/3/28,14.7,-2.1,7.075,0,0,45.375,3,0
2017/3/29,16.2,5.1,9.725,0,0,50.875,4.875,0
2017/3/30,13.1,2.9,8.25,0,0,45.25,2.625,0
2017/3/31,12.7,-1.8,6.7,0,0,37.625,1.875,0
2017/4/1,15.3,-3,6.4625,0,0,42.25,1.75,0
2017/4/2,19.8,-2.5,9.9375,0,0,38.375,2.625,0
2017/4/3,23.3,0.5,13.3875,0,0,32.625,2.5,0
2017/4/4,23.6,5.9,15.5375,0,0,36.5,3.25,0
2017/4/5,17.1,8.8,13.0375,0,0,47.5,2.375,0
2017/4/6,11.7,3.3,8.6125,0,0,81.125,2.25,0.3
2017/4/7,18.5,7.2,13.125,0,0,65.375,3.125,0
2017/4/8,16,4.2,10.95,0,0,34.125,2.875,0
2017/4/9,15.6,4.3,10.075,0,0,22.25,2,0
2017/4/10,20.4,3.6,13.1875,0,0,28.875,3.625,0
2017/4/11,13,2.4,9.5625,0,0,18.875,4,0
2017/4/12,12.4,2,7.5875,0,0,19.375,2.375,0
2017/4/13,21.3,-1.4,12.3375,0,0,24.75,4.125,0
2017/4/14,21.9,10.5,15.7375,0,0,54.125,4,0
2017/4/15,25.5,5.6,16.35,0,0,57.5,2.625,0
2017/4/16,22.1,7.7,15.55,0,0,38.125,2,0
2017/4/17,20.7,12.2,15.55,0,0,62.125,2.875,4.1
2017/4/18,14.6,9.7,12.6875,0,0,46.625,3.5,4
2017/4/19,16.2,1.2,10.075,0,0,49.75,2.125,0
2017/4/20,17.3,9.8,13.1,0,0,49.125,3.125,0.3
2017/4/21,20.1,1.8,12.7375,0,0,47.875,1.75,0
2017/4/22,24,9.7,17.2625,0,0,27.875,4.625,0
2017/4/23,13.6,4.1,8.9375,0,0,62.5,2.25,4
2017/4/24,12.3,3.2,7.5875,0,0,79.75,1.75,0.4
2017/4/25,16.1,3.3,11.075,0,0,39.125,2.25,0
2017/4/26,16.8,4.3,11.4375,0,0,38.5,2.625,0
2017/4/27,22.7,2.6,14.5125,0,0,35,2.5,0
2017/4/28,20.7,5.1,13.8,0,0,38.25,2.125,0
2017/4/29,28.6,3.9,18.725,0,0,36.125,4,0
2017/4/30,22.1,9.3,17.625,0,0,22.375,2.625,0
2017/5/1,26.9,4.8,17.075,0,0,32.875,1.875,0
2017/5/2,30.1,6.2,20.1625,0,0,28.875,3.125,0
2017/5/3,27.4,8.9,19.725,0,0,42.75,3.5,0
2017/5/4,18.1,14.4,15.5625,0,0,74.875,2.875,4.1
2017/5/5,19.2,8.2,12.3875,0,0,79.375,3.375,10
2017/5/6,16.4,8.1,13.025,0,0,25.5,5.25,0
2017/5/7,23.7,2.8,16.075,0,0,34.125,4,0
2017/5/8,28.9,8.5,21.15,0,0,38.875,1.75,0
2017/5/9,22.2,14.4,18.525,0,0,53.625,3.875,0
2017/5/10,24.6,9.9,18.7875,0,0,53.75,4,0
2017/5/11,26.8,12.4,18.1,0,0,63.5,2.75,15
2017/5/12,21.5,7.4,15.6625,0,0,46.875,2.125,0
2017/5/13,21.6,9.4,15.5375,0,0,49,3.375,0
2017/5/14,16.9,11.5,13.5125,0,0,61.75,3.5,0.8
2017/5/15,21.2,11,16.2,0,0,64.5,2.25,1.2
2017/5/16,26.3,8.7,18.0625,0,0,53,1.875,0
2017/5/17,28.7,10.2,21.025,0,0,53.375,3,0
2017/5/18,31.3,20.1,25.65,0,0,43.25,5.875,0
2017/5/19,32.8,20.7,26.8625,0,0,45.375,3.875,0
2017/5/20,32.1,18.8,25.825,0,0,41,3.125,0
2017/5/21,27.2,13.3,21.05,0,0,52.375,2.625,0
2017/5/22,22.2,12.5,16.45,0,0,70,2,4
2017/5/23,22.7,11.4,15.925,0,0,63.25,2,0.2
2017/5/24,26.1,12.4,20.0875,0,0,50.25,1.875,0
2017/5/25,19.3,10.3,14.875,0,0,49.875,4,6
2017/5/26,24.3,5.8,16.4,0,0,47.125,1.5,0
2017/5/27,29,8.9,20.4625,0,0,42.375,1.75,0
2017/5/28,29.8,17.4,23.0125,0,0,33,2.25,0
2017/5/29,20.1,15.3,17.95,0,0,46.625,2.375,0
2017/5/30,25.8,14,20.45,0,0,61.75,2.25,0
2017/5/31,25.5,13.5,20.1375,0,0,58,2.375,0
2017/6/1,23.7,8.5,17.5625,0,0,49.5,2.375,0
2017/6/2,21.9,12,16.9,0,0,46,1.5,0
2017/6/3,24,12.6,18.4625,0,0,49.875,1.625,0
2017/6/4,28,10.3,19.38571429,0,0,51.57142857,1.714285714,0
2017/6/5,29.8,11.9,22.4,0,0,40.75,1.5,0
2017/6/6,21.8,15.2,18.4,0,0,63.375,2.25,0.3
2017/6/7,24.8,14.2,18.8,0,0,69.875,2.75,0
2017/6/8,29.2,16.9,23.075,0,0,51.5,2.25,0.3
2017/6/9,23.1,11.4,20.3625,0,0,30.25,2.5,0
2017/6/10,25.5,7.1,17.725,0,0,40.5,1.625,0
2017/6/11,26,11.8,19.725,0,0,47.875,2.5,0
2017/6/12,26.9,14.3,21.075,0,0,45,1.75,0
2017/6/13,28.6,12.5,22.125,0,0,45.5,1.375,0
2017/6/14,31.7,18.5,25.05,0,0,43.75,3.5,0
2017/6/15,36.5,16,27.45,0,0,45.25,1.25,0
2017/6/16,35.5,23.6,30.425,0,0,35.5,2.25,0
2017/6/17,34.7,20.2,28.425,0,0,44,3.5,0
2017/6/18,30.8,20.9,25.55,0,0,57.5,2.375,0.9
2017/6/19,28.1,17,21.925,0,0,78,2.375,39.2
2017/6/20,26.5,16.5,21.0625,0,0,77.75,2,15.1
2017/6/21,27.7,16.7,22.35,0,0,69.5,1.625,0
2017/6/22,27.5,17.4,22.7875,0,0,67.875,1.25,0
2017/6/23,30.2,18.6,22.575,0,0,78,1.25,0.6
2017/6/24,27.8,18.6,21.6,0,0,82.5,1.375,7.2
2017/6/25,28.5,18.6,22.75,0,0,84.5,1.125,0.8
2017/6/26,30,18.2,24.8875,0,0,72.125,1.5,0
2017/6/27,31.2,19.6,26.225,0,0,65.125,2.125,0
2017/6/28,31.2,18.6,25.9125,0,0,64.5,2.375,0
2017/6/29,30.5,20.7,26.075,0,0,63.25,3.25,0
2017/6/30,30.5,21.5,26.4125,0,0,65.75,2.75,0
2017/7/1,32,21.7,27.075,0,0,68.5,2.75,0
2017/7/2,27.9,21.6,24.475,0,0,76,1.625,0
2017/7/3,31.7,21.1,25.975,0,0,67.25,1.5,0.3
2017/7/4,32.4,18.6,26.2625,0,0,58.5,2.25,0
2017/7/5,35.6,19.8,28.125,0,0,56.375,1.75,0
2017/7/6,35.6,21.1,28.9375,0,0,59.375,1.75,0
2017/7/7,28.4,22.2,24.8125,0,0,86.5,2.125,16
2017/7/8,32.5,22.8,28.4,0,0,68.375,2.75,0.2
2017/7/9,31.1,23.6,26.8625,0,0,73.75,2.5,0.6
2017/7/10,29.9,20,25.575,0,0,82,2.75,20
2017/7/11,33,24.6,28.6625,0,0,69.25,3.375,0
2017/7/12,31.8,25.6,28.925,0,0,64.125,2.75,0
2017/7/13,32.1,24.6,29.2625,0,0,73,3.5,0
2017/7/14,31.7,21.9,26.6125,0,0,82.375,2.375,34.2
2017/7/15,31.8,21.5,27.025,0,0,79.625,1.25,0
2017/7/16,31.8,24.8,28.2125,0,0,77.25,2.625,0
2017/7/17,31.9,25.2,28.5125,0,0,76.625,3.875,0
2017/7/18,32.5,24.9,28.45,0,0,75.25,3.375,0
2017/7/19,31.8,23.7,27.65,0,0,77.875,3.25,12
2017/7/20,30.3,22.4,27.0375,0,0,88.125,2.375,1.1
2017/7/21,29.2,18.5,24.15,0,0,70.375,2.75,52
2017/7/22,26.2,21.8,23.75,0,0,80.875,1.375,0
2017/7/23,30,20,24.6125,0,0,82,0.875,0
2017/7/24,30.4,21.3,25.45,0,0,71.75,1.875,0
2017/7/25,30.1,18.6,24.2375,0,0,51.875,2.125,0
2017/7/26,27.7,17.1,22.8375,0,0,66,1.25,0
2017/7/27,27.7,21.3,24.575,0,0,81.25,1.25,0
2017/7/28,27.9,19.7,23.95,0,0,69.125,2.625,0
2017/7/29,30.4,15.6,24.2125,0,0,69.625,1.375,0
2017/7/30,31.7,20.1,25.925,0,0,66.625,1.75,0
2017/7/31,32.3,19.5,26.4875,0,0,67.5,1.75,0
2017/8/1,31.2,20,26.825,0,0,75.5,2,0
2017/8/2,30.1,22.9,26.4625,0,0,89.375,1.375,12.9
2017/8/3,29.8,23.5,26.075,0,0,90.625,2.375,2
2017/8/4,31.5,23.1,26.9,0,0,82.875,1.5,10
2017/8/5,29.8,23,26.575,0,0,85.625,1.125,0
2017/8/6,29.5,20.9,24.3625,0,0,89.375,1.25,33
2017/8/7,27.4,20.2,23.1125,0,0,92.5,0.75,0.5
2017/8/8,31.4,19.4,25.1125,0,0,79.625,0.875,0
2017/8/9,29.8,20.3,24.45,0,0,85,1.125,0.1
2017/8/10,28.9,21.8,24.2875,0,0,89.125,1.125,4.4
2017/8/11,31.5,20.1,26.4875,0,0,77.875,1.5,0
2017/8/12,31.4,22.3,26.5875,0,0,78.75,1.75,0
2017/8/13,32.8,21.7,27.575,0,0,71.75,1.125,0
2017/8/14,27.4,21.7,24.3375,0,0,88.5,0.875,0.5
2017/8/15,27.8,21.6,23.8,0,0,89.375,1.375,1.6
2017/8/16,28.1,19.9,23.7,0,0,86.5,1,5
2017/8/17,25,20.6,22.725,0,0,93.75,1,33
2017/8/18,26.2,20.4,23.0125,0,0,92.375,0.75,0
2017/8/19,29.9,20.2,24.3375,0,0,87.875,0.875,1
2017/8/20,31,19.9,25.5125,0,0,81.5,0.875,0
2017/8/21,30.8,19.9,25.85,0,0,80.75,1.375,0
2017/8/22,31.2,23.8,27.3,0,0,81.875,1.875,0
